Ensembl_ID,Gene_Symbol,Score,Log2FC,P_Value,Adjusted_P_Value
ENSG00000124243,BCAS4,-0.8823711,0.71423113,0.3775761598688667,0.7474880966392815
ENSG00000069020,MAST4,-0.8823711,-1.3538823,0.3775761598688667,0.7474880966392815
ENSG00000164171,ITGA2,-0.8823711,-0.4275528,0.3775761598688667,0.7474880966392815
ENSG00000148200,NR6A1,-0.8931977,-0.29476333,0.3717512896455608,0.73999690903985
ENSG00000143190,POU2F1,-0.8931977,4.1205316,0.3717512896455608,0.73999690903985
ENSG00000186594,MIR22HG,-0.8931977,0.07873634,0.3717512896455608,0.73999690903985
ENSG00000172339,ALG14,-0.8931977,1.3346545,0.3717512896455608,0.73999690903985
ENSG00000146457,WTAP,-0.89861107,-0.49784654,0.3688598672055854,0.7347362358896912
ENSG00000092199,HNRNPC,-0.89861107,-0.6522492,0.3688598672055854,0.7347362358896912
ENSG00000214517,PPME1,-0.89861107,0.31851667,0.3688598672055854,0.7347362358896912
ENSG00000143442,POGZ,-0.90402436,1.3454182,0.36598247581131893,0.7292996712863181
ENSG00000107745,MICU1,-0.90402436,-0.24571504,0.36598247581131893,0.7292996712863181
ENSG00000169715,MT1E,-0.90402436,-0.12182609,0.36598247581131893,0.7292996712863181
ENSG00000127914,AKAP9,-0.90402436,-0.19607148,0.36598247581131893,0.7292996712863181
ENSG00000129460,NGDN,-0.90402436,-0.21927676,0.36598247581131893,0.7292996712863181
ENSG00000170525,PFKFB3,-0.90402436,0.28671992,0.36598247581131893,0.7292996712863181
ENSG00000164073,MFSD8,-0.9094377,-26.829967,0.3631191312836387,0.7241798196581247
ENSG00000255561,FDXACB1,-0.9094377,-23.957758,0.3631191312836387,0.7241798196581247
ENSG00000091490,SEL1L3,-0.9094377,-26.724789,0.3631191312836387,0.7241798196581247
ENSG00000260708,TBC1D22A-DT,-0.9094377,-26.432196,0.3631191312836387,0.7241798196581247
ENSG00000254829,KCTD14-AS2,-0.9094377,-26.743422,0.3631191312836387,0.7241798196581247
ENSG00000155329,ZCCHC10,-0.9094377,-26.949747,0.3631191312836387,0.7241798196581247
ENSG00000110721,CHKA,-0.9094377,-26.618006,0.3631191312836387,0.7241798196581247
ENSG00000091009,RBM27,-0.9094377,-25.55799,0.3631191312836387,0.7241798196581247
ENSG00000163961,RNF168,-0.9094377,-26.169218,0.3631191312836387,0.7241798196581247
ENSG00000261884,ENSG00000261884,-0.9094377,-21.303232,0.3631191312836387,0.7241798196581247
ENSG00000228434,ENSG00000228434,-0.9094377,-25.688013,0.3631191312836387,0.7241798196581247
ENSG00000237742,HEY2-AS1,-0.9094377,-21.836777,0.3631191312836387,0.7241798196581247
ENSG00000182022,CHST15,-0.9094377,-25.60311,0.3631191312836387,0.7241798196581247
ENSG00000162222,TTC9C,-0.9094377,0.5778094,0.3631191312836387,0.7241798196581247
ENSG00000167186,COQ7,-0.9094377,-26.503454,0.3631191312836387,0.7241798196581247
ENSG00000079974,RABL2B,-0.9094377,-25.28933,0.3631191312836387,0.7241798196581247
ENSG00000186501,TMEM222,-0.9094377,-26.968307,0.3631191312836387,0.7241798196581247
ENSG00000198130,HIBCH,-0.9094377,-26.997316,0.3631191312836387,0.7241798196581247
ENSG00000011347,SYT7,-0.9094377,-23.99534,0.3631191312836387,0.7241798196581247
ENSG00000072954,TMEM38A,-0.9094377,-23.10265,0.3631191312836387,0.7241798196581247
ENSG00000131408,NR1H2,-0.9094377,-26.122099,0.3631191312836387,0.7241798196581247
ENSG00000131435,PDLIM4,-0.9094377,-25.423832,0.3631191312836387,0.7241798196581247
ENSG00000113595,TRIM23,-0.9094377,-26.063848,0.3631191312836387,0.7241798196581247
ENSG00000197563,PIGN,-0.9094377,-26.860878,0.3631191312836387,0.7241798196581247
ENSG00000197724,PHF2,-0.9094377,-24.946423,0.3631191312836387,0.7241798196581247
ENSG00000153823,PID1,-0.9094377,-26.09587,0.3631191312836387,0.7241798196581247
ENSG00000248483,POU5F2,-0.9094377,-21.600758,0.3631191312836387,0.7241798196581247
ENSG00000141560,FN3KRP,-0.9094377,-26.55838,0.3631191312836387,0.7241798196581247
ENSG00000100211,CBY1,-0.9094377,-27.145206,0.3631191312836387,0.7241798196581247
ENSG00000132467,UTP3,-0.9094377,-26.136477,0.3631191312836387,0.7241798196581247
ENSG00000198865,CCDC152,-0.9094377,-26.221497,0.3631191312836387,0.7241798196581247
ENSG00000176945,MUC20,-0.9094377,-26.69439,0.3631191312836387,0.7241798196581247
ENSG00000120451,SNX19,-0.9094377,-24.831833,0.3631191312836387,0.7241798196581247
ENSG00000152457,DCLRE1C,-0.9094377,-26.512003,0.3631191312836387,0.7241798196581247
ENSG00000272579,ENSG00000272579,-0.9094377,-27.613981,0.3631191312836387,0.7241798196581247
ENSG00000077235,GTF3C1,-0.9094377,-25.763145,0.3631191312836387,0.7241798196581247
ENSG00000250501,ENSG00000250501,-0.9094377,-23.027952,0.3631191312836387,0.7241798196581247
ENSG00000257365,FNTB,-0.9094377,-25.059797,0.3631191312836387,0.7241798196581247
ENSG00000257663,ENSG00000257663,-0.9094377,-26.800247,0.3631191312836387,0.7241798196581247
ENSG00000182621,PLCB1,-0.9094377,-25.88024,0.3631191312836387,0.7241798196581247
ENSG00000105738,SIPA1L3,-0.9094377,-24.001043,0.3631191312836387,0.7241798196581247
ENSG00000117983,MUC5B,-0.9094377,-23.768744,0.3631191312836387,0.7241798196581247
ENSG00000113504,SLC12A7,-0.9094377,-24.6433,0.3631191312836387,0.7241798196581247
ENSG00000105419,MEIS3,-0.9094377,-25.640795,0.3631191312836387,0.7241798196581247
ENSG00000273899,NOL12,-0.9094377,-26.193274,0.3631191312836387,0.7241798196581247
ENSG00000135052,GOLM1,-0.9094377,-26.131063,0.3631191312836387,0.7241798196581247
ENSG00000075975,MKRN2,-0.9094377,-25.942844,0.3631191312836387,0.7241798196581247
ENSG00000105364,MRPL4,-0.9094377,-24.859266,0.3631191312836387,0.7241798196581247
ENSG00000104889,RNASEH2A,-0.9094377,-24.731035,0.3631191312836387,0.7241798196581247
ENSG00000157426,AASDH,-0.9094377,-26.447344,0.3631191312836387,0.7241798196581247
ENSG00000115350,POLE4,-0.9094377,-26.97494,0.3631191312836387,0.7241798196581247
ENSG00000085511,MAP3K4,-0.9094377,-26.642874,0.3631191312836387,0.7241798196581247
ENSG00000139266,MARCHF9,-0.9094377,-24.26068,0.3631191312836387,0.7241798196581247
ENSG00000204599,TRIM39,-0.9094377,-25.696257,0.3631191312836387,0.7241798196581247
ENSG00000204590,GNL1,-0.9094377,-25.102205,0.3631191312836387,0.7241798196581247
ENSG00000167173,C15orf39,-0.9094377,-24.854101,0.3631191312836387,0.7241798196581247
ENSG00000100949,RABGGTA,-0.9094377,-26.850481,0.3631191312836387,0.7241798196581247
ENSG00000240152,LINC02271,-0.9094377,-24.677462,0.3631191312836387,0.7241798196581247
ENSG00000119906,SLF2,-0.9094377,-24.6766,0.3631191312836387,0.7241798196581247
ENSG00000158716,DUSP23,-0.9094377,-26.533384,0.3631191312836387,0.7241798196581247
ENSG00000103222,ABCC1,-0.9094377,-24.385057,0.3631191312836387,0.7241798196581247
ENSG00000270757,HSPE1-MOB4,-0.9094377,-26.544292,0.3631191312836387,0.7241798196581247
ENSG00000115652,UXS1,-0.9094377,-25.817032,0.3631191312836387,0.7241798196581247
ENSG00000197093,GAL3ST4,-0.9094377,-22.146786,0.3631191312836387,0.7241798196581247
ENSG00000225855,RUSC1-AS1,-0.9094377,-25.809559,0.3631191312836387,0.7241798196581247
ENSG00000226155,ENSG00000226155,-0.9094377,-24.514278,0.3631191312836387,0.7241798196581247
ENSG00000167969,ECI1,-0.9094377,-25.42401,0.3631191312836387,0.7241798196581247
ENSG00000164603,SAMTOR,-0.9094377,-26.03512,0.3631191312836387,0.7241798196581247
ENSG00000183684,ALYREF,-0.9094377,-23.961807,0.3631191312836387,0.7241798196581247
ENSG00000099992,TBC1D10A,-0.9094377,-25.400152,0.3631191312836387,0.7241798196581247
ENSG00000099999,RNF215,-0.9094377,-22.144438,0.3631191312836387,0.7241798196581247
ENSG00000160191,PDE9A,-0.9094377,-25.838306,0.3631191312836387,0.7241798196581247
ENSG00000264364,DYNLL2,-0.9094377,-22.93345,0.3631191312836387,0.7241798196581247
ENSG00000224794,LOC124905119,-0.9094377,-21.905499,0.3631191312836387,0.7241798196581247
ENSG00000164978,NUDT2,-0.9094377,-27.413172,0.3631191312836387,0.7241798196581247
ENSG00000151131,NOPCHAP1,-0.9094377,-27.499992,0.3631191312836387,0.7241798196581247
ENSG00000213551,DNAJC9,-0.9094377,-25.899183,0.3631191312836387,0.7241798196581247
ENSG00000115750,TAF1B,-0.9094377,-26.892717,0.3631191312836387,0.7241798196581247
ENSG00000185420,SMYD3,-0.9094377,-27.424746,0.3631191312836387,0.7241798196581247
ENSG00000183287,CCBE1,-0.9094377,-20.217194,0.3631191312836387,0.7241798196581247
ENSG00000117479,SLC19A2,-0.9094377,-25.97545,0.3631191312836387,0.7241798196581247
ENSG00000151208,DLG5,-0.9094377,-25.63931,0.3631191312836387,0.7241798196581247
ENSG00000264954,PRR29-AS1,-0.9094377,-21.272284,0.3631191312836387,0.7241798196581247
ENSG00000156876,SASS6,-0.9094377,-24.538425,0.3631191312836387,0.7241798196581247
ENSG00000006831,ADIPOR2,-0.9094377,-25.572842,0.3631191312836387,0.7241798196581247
ENSG00000168071,CCDC88B,-0.9094377,-23.063137,0.3631191312836387,0.7241798196581247
ENSG00000169291,SHE,-0.9094377,-20.39941,0.3631191312836387,0.7241798196581247
ENSG00000108509,CAMTA2,-0.9094377,-25.977324,0.3631191312836387,0.7241798196581247
ENSG00000132376,INPP5K,-0.9094377,-25.965546,0.3631191312836387,0.7241798196581247
ENSG00000141971,MVB12A,-0.9094377,-25.172684,0.3631191312836387,0.7241798196581247
ENSG00000177663,IL17RA,-0.9094377,-22.813105,0.3631191312836387,0.7241798196581247
ENSG00000130844,ZNF331,-0.9094377,-25.421848,0.3631191312836387,0.7241798196581247
ENSG00000182093,GET1,-0.9094377,-26.928755,0.3631191312836387,0.7241798196581247
ENSG00000120457,KCNJ5,-0.9094377,-21.01214,0.3631191312836387,0.7241798196581247
ENSG00000104218,CSPP1,-0.9094377,-25.16609,0.3631191312836387,0.7241798196581247
ENSG00000133678,TMEM254,-0.9094377,-26.649734,0.3631191312836387,0.7241798196581247
ENSG00000140675,SLC5A2,-0.9094377,-26.125687,0.3631191312836387,0.7241798196581247
ENSG00000047644,WWC3,-0.9094377,-23.025255,0.3631191312836387,0.7241798196581247
ENSG00000117228,GBP1,-0.9094377,-26.626175,0.3631191312836387,0.7241798196581247
ENSG00000279007,ENSG00000279007,-0.9094377,-26.962477,0.3631191312836387,0.7241798196581247
ENSG00000122483,CCDC18,-0.9094377,-25.67937,0.3631191312836387,0.7241798196581247
ENSG00000122779,TRIM24,-0.9094377,-24.726849,0.3631191312836387,0.7241798196581247
ENSG00000147164,SNX12,-0.9094377,-26.442707,0.3631191312836387,0.7241798196581247
ENSG00000109113,RAB34,-0.9094377,-27.495653,0.3631191312836387,0.7241798196581247
ENSG00000258702,LOC105370645,-0.9094377,-21.436058,0.3631191312836387,0.7241798196581247
ENSG00000258667,HIF1A-AS3,-0.9094377,-25.546867,0.3631191312836387,0.7241798196581247
ENSG00000258644,SYNJ2BP-COX16,-0.9094377,-26.462734,0.3631191312836387,0.7241798196581247
ENSG00000184557,SOCS3,-0.9094377,-24.122593,0.3631191312836387,0.7241798196581247
ENSG00000166317,SYNPO2L,-0.9094377,-20.85419,0.3631191312836387,0.7241798196581247
ENSG00000268439,ENSG00000268439,-0.9094377,-26.367525,0.3631191312836387,0.7241798196581247
ENSG00000040341,STAU2,-0.9094377,-26.750994,0.3631191312836387,0.7241798196581247
ENSG00000182481,KPNA2,-0.9094377,-26.749428,0.3631191312836387,0.7241798196581247
ENSG00000067141,NEO1,-0.9094377,-25.747488,0.3631191312836387,0.7241798196581247
ENSG00000241978,ENSG00000241978,-0.9094377,-24.873955,0.3631191312836387,0.7241798196581247
ENSG00000036549,ZZZ3,-0.9094377,-26.399683,0.3631191312836387,0.7241798196581247
ENSG00000154529,CNTNAP3B,-0.9094377,-25.17039,0.3631191312836387,0.7241798196581247
ENSG00000279652,ENSG00000279652,-0.9094377,-22.116352,0.3631191312836387,0.7241798196581247
ENSG00000154743,TSEN2,-0.9094377,-24.204992,0.3631191312836387,0.7241798196581247
ENSG00000196436,NPIPB15,-0.9094377,-25.506992,0.3631191312836387,0.7241798196581247
ENSG00000188305,PEAK3,-0.9094377,-21.633036,0.3631191312836387,0.7241798196581247
ENSG00000154727,GABPA,-0.9094377,-24.244802,0.3631191312836387,0.7241798196581247
ENSG00000155640,ENSG00000155640,-0.9094377,-25.256489,0.3631191312836387,0.7241798196581247
ENSG00000117153,KLHL12,-0.9094377,-26.540567,0.3631191312836387,0.7241798196581247
ENSG00000164181,ELOVL7,-0.9094377,-24.642412,0.3631191312836387,0.7241798196581247
ENSG00000230368,FAM41C,-0.9094377,-26.889263,0.3631191312836387,0.7241798196581247
ENSG00000259895,TEDC2-AS1,-0.9094377,-21.480057,0.3631191312836387,0.7241798196581247
ENSG00000172586,CHCHD1,-0.9094377,-25.820366,0.3631191312836387,0.7241798196581247
ENSG00000158545,ZC3H18,-0.9094377,-25.450832,0.3631191312836387,0.7241798196581247
ENSG00000205464,ATP6AP1L,-0.9094377,-22.472143,0.3631191312836387,0.7241798196581247
ENSG00000205423,CNEP1R1,-0.9094377,-26.716814,0.3631191312836387,0.7241798196581247
ENSG00000205659,LIN52,-0.9094377,-25.164412,0.3631191312836387,0.7241798196581247
ENSG00000233429,HOTAIRM1,-0.9094377,-26.508163,0.3631191312836387,0.7241798196581247
ENSG00000255073,ZFP91-CNTF,-0.9094377,-24.99473,0.3631191312836387,0.7241798196581247
ENSG00000147113,DIPK2B,-0.9094377,-21.935242,0.3631191312836387,0.7241798196581247
ENSG00000090924,PLEKHG2,-0.9094377,-24.965075,0.3631191312836387,0.7241798196581247
ENSG00000135845,PIGC,-0.9094377,-26.868975,0.3631191312836387,0.7241798196581247
ENSG00000121900,TMEM54,-0.9094377,-27.056055,0.3631191312836387,0.7241798196581247
ENSG00000130589,HELZ2,-0.9094377,-22.134945,0.3631191312836387,0.7241798196581247
ENSG00000181038,METTL23,-0.9094377,-25.63336,0.3631191312836387,0.7241798196581247
ENSG00000152904,GGPS1,-0.914851,0.58565956,0.36026984854495103,0.7241798196581247
ENSG00000005884,ITGA3,-0.92026436,1.6357276,0.3574346416222831,0.7241798196581247
ENSG00000151353,TMEM18,-0.92567766,-0.785294,0.35461352365046184,0.7214332129229277
ENSG00000173698,ADGRG2,-0.92567766,3.0510838,0.35461352365046184,0.7214332129229277
ENSG00000146063,TRIM41,-0.92567766,2.1841588,0.35461352365046184,0.7214332129229277
ENSG00000196470,SIAH1,-0.92567766,1.4912163,0.35461352365046184,0.7214332129229277
ENSG00000139160,ETFBKMT,-0.9365043,1.4549974,0.34901360265736847,0.7104318766862208
ENSG00000116251,RPL22,-0.9365043,-0.36729318,0.34901360265736847,0.7104318766862208
ENSG00000150093,ITGB1,-0.9365043,-0.44431636,0.34901360265736847,0.7104318766862208
ENSG00000069849,ATP1B3,-0.9365043,0.27539358,0.34901360265736847,0.7104318766862208
ENSG00000019995,ZRANB1,-0.9365043,-0.79907554,0.34901360265736847,0.7104318766862208
ENSG00000197555,SIPA1L1,-0.9365043,-1.1194988,0.34901360265736847,0.7104318766862208
ENSG00000078043,PIAS2,-0.9365043,0.079897776,0.34901360265736847,0.7104318766862208
ENSG00000147996,ZNG1E,-0.9365043,-0.34606096,0.34901360265736847,0.7104318766862208
ENSG00000145632,PLK2,-0.9365043,0.7176931,0.34901360265736847,0.7104318766862208
ENSG00000154655,L3MBTL4,-0.9365043,0.885765,0.34901360265736847,0.7104318766862208
ENSG00000267321,SNHG30,-0.94733095,-24.992674,0.3434701729266888,0.7003056816841111
ENSG00000102931,ARL2BP,-0.94733095,-26.422668,0.3434701729266888,0.7003056816841111
ENSG00000133135,RNF128,-0.94733095,-26.309378,0.3434701729266888,0.7003056816841111
ENSG00000102547,CAB39L,-0.94733095,-26.636683,0.3434701729266888,0.7003056816841111
ENSG00000256637,LINC01965,-0.94733095,-22.194004,0.3434701729266888,0.7003056816841111
ENSG00000163947,ARHGEF3,-0.94733095,-26.46224,0.3434701729266888,0.7003056816841111
ENSG00000145777,TSLP,-0.94733095,-26.320457,0.3434701729266888,0.7003056816841111
ENSG00000072401,UBE2D1,-0.94733095,-26.616873,0.3434701729266888,0.7003056816841111
ENSG00000143365,RORC,-0.94733095,-25.779886,0.3434701729266888,0.7003056816841111
ENSG00000101888,NXT2,-0.94733095,-27.510286,0.3434701729266888,0.7003056816841111
ENSG00000151474,FRMD4A,-0.94733095,-25.85448,0.3434701729266888,0.7003056816841111
ENSG00000174579,MSL2,-0.94733095,-25.040205,0.3434701729266888,0.7003056816841111
ENSG00000140382,HMG20A,-0.94733095,-26.690037,0.3434701729266888,0.7003056816841111
ENSG00000171222,SCAND1,-0.94733095,-25.91981,0.3434701729266888,0.7003056816841111
ENSG00000171224,FAM241B,-0.94733095,-26.722473,0.3434701729266888,0.7003056816841111
ENSG00000184708,EIF4ENIF1,-0.94733095,-25.784386,0.3434701729266888,0.7003056816841111
ENSG00000116903,EXOC8,-0.94733095,-25.347424,0.3434701729266888,0.7003056816841111
ENSG00000165669,FAM204A,-0.94733095,0.3073718,0.3434701729266888,0.7003056816841111
ENSG00000101751,POLI,-0.94733095,-26.630714,0.3434701729266888,0.7003056816841111
ENSG00000116521,SCAMP3,-0.94733095,-27.217205,0.3434701729266888,0.7003056816841111
ENSG00000083097,DOP1A,-0.94733095,-24.322752,0.3434701729266888,0.7003056816841111
ENSG00000122970,IFT81,-0.94733095,-25.367376,0.3434701729266888,0.7003056816841111
ENSG00000083535,PIBF1,-0.94733095,-26.586266,0.3434701729266888,0.7003056816841111
ENSG00000081181,ARG2,-0.94733095,-26.721725,0.3434701729266888,0.7003056816841111
ENSG00000213246,SUPT4H1,-0.94733095,-26.69352,0.3434701729266888,0.7003056816841111
ENSG00000050327,ARHGEF5,-0.94733095,-25.676834,0.3434701729266888,0.7003056816841111
ENSG00000267308,UCA1-AS1,-0.94733095,-26.891554,0.3434701729266888,0.7003056816841111
ENSG00000165698,SPACA9,-0.94733095,-23.842167,0.3434701729266888,0.7003056816841111
ENSG00000214940,NPIPA8,-0.94733095,-25.920841,0.3434701729266888,0.7003056816841111
ENSG00000179750,APOBEC3B,-0.94733095,-26.824963,0.3434701729266888,0.7003056816841111
ENSG00000087077,TRIP6,-0.94733095,-26.099024,0.3434701729266888,0.7003056816841111
ENSG00000047365,ARAP2,-0.94733095,-24.74536,0.3434701729266888,0.7003056816841111
ENSG00000151500,THYN1,-0.94733095,-27.340977,0.3434701729266888,0.7003056816841111
ENSG00000047621,FERRY3,-0.94733095,-26.479692,0.3434701729266888,0.7003056816841111
ENSG00000103194,USP10,-0.94733095,-26.736546,0.3434701729266888,0.7003056816841111
ENSG00000184635,ZNF93,-0.94733095,-27.211987,0.3434701729266888,0.7003056816841111
ENSG00000116478,HDAC1,-0.94733095,-26.216648,0.3434701729266888,0.7003056816841111
ENSG00000139629,GALNT6,-0.94733095,-22.499752,0.3434701729266888,0.7003056816841111
ENSG00000139531,SUOX,-0.94733095,-23.441662,0.3434701729266888,0.7003056816841111
ENSG00000213694,S1PR3,-0.94733095,-20.458199,0.3434701729266888,0.7003056816841111
ENSG00000140398,NEIL1,-0.94733095,-25.546694,0.3434701729266888,0.7003056816841111
ENSG00000203527,SCUBE1-AS1,-0.94733095,-22.339464,0.3434701729266888,0.7003056816841111
ENSG00000203441,ENSG00000203441,-0.94733095,-24.467617,0.3434701729266888,0.7003056816841111
ENSG00000203605,ENSG00000203605,-0.94733095,-23.74772,0.3434701729266888,0.7003056816841111
ENSG00000204070,SYS1,-0.94733095,-26.513992,0.3434701729266888,0.7003056816841111
ENSG00000204655,MOG,-0.94733095,-22.292421,0.3434701729266888,0.7003056816841111
ENSG00000204856,FAM216A,-0.94733095,-23.567158,0.3434701729266888,0.7003056816841111
ENSG00000268686,LOC101928295,-0.94733095,-21.543962,0.3434701729266888,0.7003056816841111
ENSG00000152127,MGAT5,-0.94733095,-25.245552,0.3434701729266888,0.7003056816841111
ENSG00000103591,AAGAB,-0.94733095,-26.942638,0.3434701729266888,0.7003056816841111
ENSG00000204560,DHX16,-0.94733095,-25.551546,0.3434701729266888,0.7003056816841111
ENSG00000185437,SH3BGR,-0.94733095,-27.323364,0.3434701729266888,0.7003056816841111
ENSG00000104774,MAN2B1,-0.94733095,-26.911957,0.3434701729266888,0.7003056816841111
ENSG00000101213,PTK6,-0.94733095,-23.354204,0.3434701729266888,0.7003056816841111
ENSG00000214114,MYCBP,-0.94733095,-26.192205,0.3434701729266888,0.7003056816841111
ENSG00000177666,PNPLA2,-0.94733095,-24.399887,0.3434701729266888,0.7003056816841111
ENSG00000141349,G6PC3,-0.94733095,-26.398617,0.3434701729266888,0.7003056816841111
ENSG00000176834,VSIG10,-0.94733095,-26.454214,0.3434701729266888,0.7003056816841111
ENSG00000176974,SHMT1,-0.94733095,-23.678219,0.3434701729266888,0.7003056816841111
ENSG00000177463,NR2C2,-0.94733095,-26.094978,0.3434701729266888,0.7003056816841111
ENSG00000198837,DENND4B,-0.94733095,-25.363327,0.3434701729266888,0.7003056816841111
ENSG00000171604,CXXC5,-0.94733095,-26.163523,0.3434701729266888,0.7003056816841111
ENSG00000054793,ATP9A,-0.94733095,-23.894808,0.3434701729266888,0.7003056816841111
ENSG00000263072,ZNF213-AS1,-0.94733095,-26.77119,0.3434701729266888,0.7003056816841111
ENSG00000165156,ZHX1,-0.94733095,-25.347271,0.3434701729266888,0.7003056816841111
ENSG00000100325,ASCC2,-0.94733095,-26.043196,0.3434701729266888,0.7003056816841111
ENSG00000132570,PCBD2,-0.94733095,-25.108042,0.3434701729266888,0.7003056816841111
ENSG00000105698,USF2,-0.94733095,-25.424925,0.3434701729266888,0.7003056816841111
ENSG00000081138,CDH7,-0.94733095,-20.031263,0.3434701729266888,0.7003056816841111
ENSG00000138821,SLC39A8,-0.94733095,-25.548378,0.3434701729266888,0.7003056816841111
ENSG00000214050,FBXO16,-0.94733095,-26.739437,0.3434701729266888,0.7003056816841111
ENSG00000204344,WHR1,-0.94733095,-27.020542,0.3434701729266888,0.7003056816841111
ENSG00000203593,ENSG00000203593,-0.94733095,-24.468952,0.3434701729266888,0.7003056816841111
ENSG00000134444,RELCH,-0.94733095,-26.087814,0.3434701729266888,0.7003056816841111
ENSG00000167281,RBFOX3,-0.94733095,-22.302258,0.3434701729266888,0.7003056816841111
ENSG00000162409,PRKAA2,-0.94733095,-24.80614,0.3434701729266888,0.7003056816841111
ENSG00000068885,IFT80,-0.94733095,-25.647495,0.3434701729266888,0.7003056816841111
ENSG00000272716,SLC30A6-DT,-0.94733095,-25.06204,0.3434701729266888,0.7003056816841111
ENSG00000125962,ARMCX5,-0.94733095,-26.573341,0.3434701729266888,0.7003056816841111
ENSG00000198142,SOWAHC,-0.94733095,-25.134073,0.3434701729266888,0.7003056816841111
ENSG00000176783,RUFY1,-0.94733095,-26.875011,0.3434701729266888,0.7003056816841111
ENSG00000143952,VPS54,-0.94733095,-25.759949,0.3434701729266888,0.7003056816841111
ENSG00000173846,PLK3,-0.94733095,-24.271688,0.3434701729266888,0.7003056816841111
ENSG00000237765,FAM200B,-0.94733095,-27.428865,0.3434701729266888,0.7003056816841111
ENSG00000106993,CDC37L1,-0.94733095,-25.016644,0.3434701729266888,0.7003056816841111
ENSG00000162105,SHANK2,-0.94733095,-24.900719,0.3434701729266888,0.7003056816841111
ENSG00000100503,NIN,-0.94733095,-24.970629,0.3434701729266888,0.7003056816841111
ENSG00000143933,CALM2,-0.94733095,-0.6606004,0.3434701729266888,0.7003056816841111
ENSG00000198542,ITGBL1,-0.94733095,-24.916733,0.3434701729266888,0.7003056816841111
ENSG00000249306,LINC01411,-0.94733095,-22.26862,0.3434701729266888,0.7003056816841111
ENSG00000249115,HAUS5,-0.94733095,-25.18178,0.3434701729266888,0.7003056816841111
ENSG00000163159,VPS72,-0.94733095,-26.49047,0.3434701729266888,0.7003056816841111
ENSG00000183688,RFLNB,-0.94733095,-20.817257,0.3434701729266888,0.7003056816841111
ENSG00000164976,MYORG,-0.94733095,-23.765574,0.3434701729266888,0.7003056816841111
ENSG00000264548,ENSG00000264548,-0.94733095,-21.74561,0.3434701729266888,0.7003056816841111
ENSG00000056050,HPF1,-0.94733095,-26.900537,0.3434701729266888,0.7003056816841111
ENSG00000177675,CD163L1,-0.94733095,-27.101856,0.3434701729266888,0.7003056816841111
ENSG00000137274,BPHL,-0.94733095,-26.101551,0.3434701729266888,0.7003056816841111
ENSG00000187134,AKR1C1,-0.94733095,-27.924082,0.3434701729266888,0.7003056816841111
ENSG00000186635,ARAP1,-0.94733095,-26.98881,0.3434701729266888,0.7003056816841111
ENSG00000114446,IFT57,-0.94733095,-26.806345,0.3434701729266888,0.7003056816841111
ENSG00000272563,ENSG00000272563,-0.94733095,-21.798927,0.3434701729266888,0.7003056816841111
ENSG00000138286,FAM149B1,-0.94733095,-25.842573,0.3434701729266888,0.7003056816841111
ENSG00000105641,SLC5A5,-0.94733095,-23.605755,0.3434701729266888,0.7003056816841111
ENSG00000174928,C3orf33,-0.94733095,-23.846817,0.3434701729266888,0.7003056816841111
ENSG00000162981,LRATD1,-0.94733095,-24.108217,0.3434701729266888,0.7003056816841111
ENSG00000257594,GALNT4,-0.94733095,-23.712198,0.3434701729266888,0.7003056816841111
ENSG00000197417,SHPK,-0.94733095,-22.65721,0.3434701729266888,0.7003056816841111
ENSG00000010310,GIPR,-0.94733095,-23.935635,0.3434701729266888,0.7003056816841111
ENSG00000226742,HSBP1L1,-0.94733095,-26.011024,0.3434701729266888,0.7003056816841111
ENSG00000160113,NR2F6,-0.94733095,-25.188486,0.3434701729266888,0.7003056816841111
ENSG00000164823,OSGIN2,-0.94733095,-24.644243,0.3434701729266888,0.7003056816841111
ENSG00000164761,TNFRSF11B,-0.94733095,-27.84452,0.3434701729266888,0.7003056816841111
ENSG00000277322,GOLGA6L6,-0.94733095,-21.465923,0.3434701729266888,0.7003056816841111
ENSG00000108179,PPIF,-0.94733095,-26.134842,0.3434701729266888,0.7003056816841111
ENSG00000187778,MCRS1,-0.94733095,-26.014477,0.3434701729266888,0.7003056816841111
ENSG00000136867,SLC31A2,-0.94733095,-26.704077,0.3434701729266888,0.7003056816841111
ENSG00000137038,DMAC1,-0.94733095,-26.277805,0.3434701729266888,0.7003056816841111
ENSG00000125871,MGME1,-0.94733095,-26.018421,0.3434701729266888,0.7003056816841111
ENSG00000156928,MALSU1,-0.94733095,-26.552982,0.3434701729266888,0.7003056816841111
ENSG00000100109,TFIP11,-0.94733095,-26.754711,0.3434701729266888,0.7003056816841111
ENSG00000008405,CRY1,-0.94733095,-25.785337,0.3434701729266888,0.7003056816841111
ENSG00000112812,PRSS16,-0.94733095,-26.123812,0.3434701729266888,0.7003056816841111
ENSG00000188185,LINC00265,-0.94733095,-24.083824,0.3434701729266888,0.7003056816841111
ENSG00000188428,BLOC1S5,-0.94733095,-26.665928,0.3434701729266888,0.7003056816841111
ENSG00000177963,RIC8A,-0.94733095,-25.952286,0.3434701729266888,0.7003056816841111
ENSG00000183309,ZNF623,-0.94733095,-25.32973,0.3434701729266888,0.7003056816841111
ENSG00000183258,DDX41,-0.94733095,-26.971443,0.3434701729266888,0.7003056816841111
ENSG00000279494,ENSG00000279494,-0.94733095,-23.115503,0.3434701729266888,0.7003056816841111
